source_filename,prompt_index,prompt,title,authors,char_len,lang,token_count,sentence_count,prompt_en,has_role,has_constraints,has_example,has_cot,has_any_structure,imperative_like,interrogative_like
cao-zhou-2025.pdf,0,Please provide detailed feedback on the following student translation. Original Text: [...]. Student Translation: [...].,Exploring the Efficacy of ChatGPT-Based Feedback Compared With Teacher Feedback and Self-Feedback: Evidence From Chinese-English Translation,"Siyi Cao, Tongquan Zhou",120,en,24,5,Please provide detailed feedback on the following student translation. Original Text: [...]. Student Translation: [...].,False,False,False,False,False,True,False
ccae031.pdf,0,"Write a TripAdvisor comment about Central Park in New York, use two second conditionals and four advice phrases and the verbs ‘to stroll' and ‘to explore’.",Can novice teachers detect AI-generated texts in EFL writing?,Vanessa De Wilde,155,en,32,1,"Write a TripAdvisor comment about Central Park in New York, use two second conditionals and four advice phrases and the verbs ‘to stroll' and ‘to explore’.",False,False,False,False,False,True,False
ccae031.pdf,1,Can you please write a text written as if by a 17-year-old intermediate L2 English learner? The text should be between 100 and 150 words and is meant as a school writing task.,Can novice teachers detect AI-generated texts in EFL writing?,Vanessa De Wilde,175,en,39,2,Can you please write a text written as if by a 17-year-old intermediate L2 English learner? The text should be between 100 and 150 words and is meant as a school writing task.,True,True,False,False,True,False,True
ccae033.pdf,0,does chinese have the passive form?,"Generative AI-assisted, evidence-informed use of L1 in L2 classrooms","Benjamin Luke Moorhouse, Yuwei Wan, Tsz Ying Ho, and Angel M. Y. Lin",35,en,7,1,does chinese have the passive form?,False,False,False,False,False,False,True
ccae033.pdf,1,How are simple past tense represented in English and Chinese. Please use example sentences to illustrate your points,"Generative AI-assisted, evidence-informed use of L1 in L2 classrooms","Benjamin Luke Moorhouse, Yuwei Wan, Tsz Ying Ho, and Angel M. Y. Lin",116,en,19,2,How are simple past tense represented in English and Chinese. Please use example sentences to illustrate your points,False,False,False,False,False,False,True
ccae033.pdf,2,can you create a sentence comparison activity,"Generative AI-assisted, evidence-informed use of L1 in L2 classrooms","Benjamin Luke Moorhouse, Yuwei Wan, Tsz Ying Ho, and Angel M. Y. Lin",45,en,7,1,can you create a sentence comparison activity,False,False,False,False,False,False,False
ccae033.pdf,3,"I am an English language teacher. My students speak Chinese, French and Japanese as first languages. Create a table indicating the differences and similarities in use of pronouns in the different languages.","Generative AI-assisted, evidence-informed use of L1 in L2 classrooms","Benjamin Luke Moorhouse, Yuwei Wan, Tsz Ying Ho, and Angel M. Y. Lin",206,en,36,3,"I am an English language teacher. My students speak Chinese, French and Japanese as first languages. Create a table indicating the differences and similarities in use of pronouns in the different languages.",False,False,False,False,False,False,False
ccae033.pdf,4,"Translate the following task instructions into Chinese, French and Japanese: Take a photo of your favourite toy and write a short description of it. You can write what it looks like, where you bought it, and why you like it. Please upload the photo and description to the class Padlet page.","Generative AI-assisted, evidence-informed use of L1 in L2 classrooms","Benjamin Luke Moorhouse, Yuwei Wan, Tsz Ying Ho, and Angel M. Y. Lin",290,en,58,3,"Translate the following task instructions into Chinese, French and Japanese: Take a photo of your favourite toy and write a short description of it. You can write what it looks like, where you bought it, and why you like it. Please upload the photo and description to the class Padlet page.",False,False,False,False,False,True,False
ccae033.pdf,5,[Upload student's work to ChatGPT] This is a piece of student's English writing work. The student's first language is Chinese. Identify any language errors. Explain which errors may be due to the learners' first language.,"Generative AI-assisted, evidence-informed use of L1 in L2 classrooms","Benjamin Luke Moorhouse, Yuwei Wan, Tsz Ying Ho, and Angel M. Y. Lin",221,en,45,4,[Upload student's work to ChatGPT] This is a piece of student's English writing work. The student's first language is Chinese. Identify any language errors. Explain which errors may be due to the learners' first language.,False,False,False,False,False,False,False
ccae033.pdf,6,You are an English language teacher. Your students are A2 CEFR level. Create a sentence comparison activity that compares the form and use of simple past tense in English and Chinese.,"Generative AI-assisted, evidence-informed use of L1 in L2 classrooms","Benjamin Luke Moorhouse, Yuwei Wan, Tsz Ying Ho, and Angel M. Y. Lin",183,en,34,3,You are an English language teacher. Your students are A2 CEFR level. Create a sentence comparison activity that compares the form and use of simple past tense in English and Chinese.,True,False,False,False,True,False,False
ccae039.pdf,0,My professor gives me feedback to use 'entail' or 'include' rather than 'have'.,Can my writing be polished further? When ChatGPT meets human touch,Yoo-Jean Lee,79,en,20,1,My professor gives me feedback to use 'entail' or 'include' rather than 'have'.,False,False,False,False,False,False,False
ccae039.pdf,1,Please tell me the differences when using 'entail' or 'include' instead of 'have'.,Can my writing be polished further? When ChatGPT meets human touch,Yoo-Jean Lee,82,en,20,1,Please tell me the differences when using 'entail' or 'include' instead of 'have'.,False,False,False,False,False,True,False
ccae039.pdf,2,"I first used the word, 'have', but my professor provided feedback on this sentence using 'entail' or 'include'. I think all three words are synonyms, so tell me about the differences.",Can my writing be polished further? When ChatGPT meets human touch,Yoo-Jean Lee,183,en,42,2,"I first used the word, 'have', but my professor provided feedback on this sentence using 'entail' or 'include'. I think all three words are synonyms, so tell me about the differences.",False,False,False,False,False,False,False
ccae039.pdf,3,"I wrote, 'The second common ...' But, my professor said that the verb 'are' is not appropriate. How can I revise it?",Can my writing be polished further? When ChatGPT meets human touch,Yoo-Jean Lee,116,en,30,3,"I wrote, 'The second common ...' But, my professor said that the verb 'are' is not appropriate. How can I revise it?",False,False,False,False,False,False,False
ccae039.pdf,4,But my professor said 'are' is not appropriate. Why is our first sentence wrong?,Can my writing be polished further? When ChatGPT meets human touch,Yoo-Jean Lee,80,en,18,2,But my professor said 'are' is not appropriate. Why is our first sentence wrong?,False,False,False,False,False,False,False
ccae039.pdf,5,Please recommend a theme for this essay.,Can my writing be polished further? When ChatGPT meets human touch,Yoo-Jean Lee,40,en,8,1,Please recommend a theme for this essay.,False,False,False,False,False,True,False
ccae039.pdf,6,Can you make it shorter?,Can my writing be polished further? When ChatGPT meets human touch,Yoo-Jean Lee,24,en,6,1,Can you make it shorter?,False,False,False,False,False,False,True
ccae039.pdf,7,It seems to be too typical. Can you recommend another one?,Can my writing be polished further? When ChatGPT meets human touch,Yoo-Jean Lee,58,en,13,2,It seems to be too typical. Can you recommend another one?,False,False,False,False,False,False,False
ccae039.pdf,8,'Distinguished features of dramas and movies': Is this title appropriate for this essay?,Can my writing be polished further? When ChatGPT meets human touch,Yoo-Jean Lee,88,en,17,1,'Distinguished features of dramas and movies': Is this title appropriate for this essay?,False,False,False,False,False,False,True
ccae039.pdf,9,"Consider the following points when giving your response: 1)... 2) Say 'yes' or 'no' if the title, 'Distinguished feature of dramas and movies' is appropriate or not ...",Can my writing be polished further? When ChatGPT meets human touch,Yoo-Jean Lee,168,en,39,1,"Consider the following points when giving your response: 1)... 2) Say 'yes' or 'no' if the title, 'Distinguished feature of dramas and movies' is appropriate or not ...",False,False,False,False,False,True,False
ccae039.pdf,10,"Considering the first topic sentence, can you help me keep the consistent format and suggest a better second topic sentence?",Can my writing be polished further? When ChatGPT meets human touch,Yoo-Jean Lee,124,en,22,1,"Considering the first topic sentence, can you help me keep the consistent format and suggest a better second topic sentence?",False,False,False,False,False,False,True
ccae039.pdf,11,We're working on an essay that compares backpacking and package tours. Can you share your thoughts on what similarities and differences you find between the two?,Can my writing be polished further? When ChatGPT meets human touch,Yoo-Jean Lee,161,en,29,2,We're working on an essay that compares backpacking and package tours. Can you share your thoughts on what similarities and differences you find between the two?,False,False,False,False,False,False,False
ccae039.pdf,12,How can we use the similarities and differences you mentioned to write a point-by-point comparison?,Can my writing be polished further? When ChatGPT meets human touch,Yoo-Jean Lee,99,en,20,1,How can we use the similarities and differences you mentioned to write a point-by-point comparison?,False,False,False,False,False,False,True
ccaf034.pdf,0,What do you think this story will be about?,'Did a robot write that?': AI-generated digital storybooks,"Sara Ratner, Cindy Ong, Sandra Mathers, and Victoria A. Murphy",43,en,10,1,What do you think this story will be about?,False,False,False,False,False,False,True
CHARTING NEW WATERS.pdf,0,Prompt to generate themes from Amy Tan's essay 'Mother Tongue'.,Charting New Waters: Exploring the Role of ChatGPT in Postsecondary Pathways Programs,"Rachel Toncelli, Ilka Kostka, Cristine McMartin-Miller, Lin Zhou, Balazs Szelenyi",63,en,14,1,Prompt to generate themes from Amy Tan's essay 'Mother Tongue'.,False,False,False,False,False,False,False
CHARTING NEW WATERS.pdf,1,Prompt to respond from the perspective of the author (Amy Tan) regarding 'standard' and 'broken' English.,Charting New Waters: Exploring the Role of ChatGPT in Postsecondary Pathways Programs,"Rachel Toncelli, Ilka Kostka, Cristine McMartin-Miller, Lin Zhou, Balazs Szelenyi",105,en,23,1,Prompt to respond from the perspective of the author (Amy Tan) regarding 'standard' and 'broken' English.,False,False,False,False,False,False,False
CHARTING NEW WATERS.pdf,2,Prompt to generate a sample personal narrative based on brief descriptions of students.,Charting New Waters: Exploring the Role of ChatGPT in Postsecondary Pathways Programs,"Rachel Toncelli, Ilka Kostka, Cristine McMartin-Miller, Lin Zhou, Balazs Szelenyi",87,en,14,1,Prompt to generate a sample personal narrative based on brief descriptions of students.,False,False,False,False,False,False,False
CHARTING NEW WATERS.pdf,3,Prompt to assist in developing a climate-inspired story based on student brainstorming.,Charting New Waters: Exploring the Role of ChatGPT in Postsecondary Pathways Programs,"Rachel Toncelli, Ilka Kostka, Cristine McMartin-Miller, Lin Zhou, Balazs Szelenyi",87,en,15,1,Prompt to assist in developing a climate-inspired story based on student brainstorming.,False,False,False,False,False,False,False
CHARTING NEW WATERS.pdf,4,"Prompt to produce emails for specific pragmatic goals (e.g., requesting an extension).",Charting New Waters: Exploring the Role of ChatGPT in Postsecondary Pathways Programs,"Rachel Toncelli, Ilka Kostka, Cristine McMartin-Miller, Lin Zhou, Balazs Szelenyi",86,en,16,1,"Prompt to produce emails for specific pragmatic goals (e.g., requesting an extension).",False,False,True,False,True,False,False
CHARTING NEW WATERS.pdf,5,Prompt to generate a letter from Massasoit about his regrets regarding the Puritans.,Charting New Waters: Exploring the Role of ChatGPT in Postsecondary Pathways Programs,"Rachel Toncelli, Ilka Kostka, Cristine McMartin-Miller, Lin Zhou, Balazs Szelenyi",84,en,14,1,Prompt to generate a letter from Massasoit about his regrets regarding the Puritans.,False,False,False,False,False,False,False
CHARTING NEW WATERS.pdf,6,Prompt to generate a letter from Massasoit's son to his father regarding the Puritans.,Charting New Waters: Exploring the Role of ChatGPT in Postsecondary Pathways Programs,"Rachel Toncelli, Ilka Kostka, Cristine McMartin-Miller, Lin Zhou, Balazs Szelenyi",86,en,16,1,Prompt to generate a letter from Massasoit's son to his father regarding the Puritans.,False,False,False,False,False,False,False
ChatGPT as a tool for self-directed foreign language learning.pdf,0,I ask it to help me practice my conversational skills and tell it to have a casual chat with me.,ChatGPT as a tool for self-directed foreign language learning,Gilbert Dizon,96,en,21,1,I ask it to help me practice my conversational skills and tell it to have a casual chat with me.,False,False,False,False,False,False,False
ChatGPT as a tool for self-directed foreign language learning.pdf,1,I also tried talking with it in Japanese.,ChatGPT as a tool for self-directed foreign language learning,Gilbert Dizon,41,en,9,1,I also tried talking with it in Japanese.,False,False,False,False,False,False,False
ChatGPT as a tool for self-directed foreign language learning.pdf,2,Mainly to create short stories and dialogues.,ChatGPT as a tool for self-directed foreign language learning,Gilbert Dizon,45,en,8,1,Mainly to create short stories and dialogues.,False,False,False,False,False,True,False
ChatGPT as a tool for self-directed foreign language learning.pdf,3,I used it for English and Arabic. Mostly to generate example sentences,ChatGPT as a tool for self-directed foreign language learning,Gilbert Dizon,70,en,13,2,I used it for English and Arabic. Mostly to generate example sentences,False,False,False,False,False,False,False
ChatGPT as a tool for self-directed foreign language learning.pdf,4,"To make a list of words from its answers, to tell the difference between synonyms",ChatGPT as a tool for self-directed foreign language learning,Gilbert Dizon,81,en,16,1,"To make a list of words from its answers, to tell the difference between synonyms",False,False,False,False,False,True,False
ChatGPT as a tool for self-directed foreign language learning.pdf,5,Ask to explain the difference between similar words,ChatGPT as a tool for self-directed foreign language learning,Gilbert Dizon,51,en,8,1,Ask to explain the difference between similar words,False,False,False,False,False,True,False
ChatGPT as a tool for self-directed foreign language learning.pdf,6,I ask it to explain the grammar in sentences that I'm reading,ChatGPT as a tool for self-directed foreign language learning,Gilbert Dizon,61,en,13,1,I ask it to explain the grammar in sentences that I'm reading,False,False,False,False,False,False,False
ChatGPT as a tool for self-directed foreign language learning.pdf,7,I asked it about grammatical constructs,ChatGPT as a tool for self-directed foreign language learning,Gilbert Dizon,39,en,6,1,I asked it about grammatical constructs,False,False,False,False,False,False,False
ChatGPT as a tool for self-directed foreign language learning.pdf,8,I made him check papers that I wrote in German and asked him to point out every mistake,ChatGPT as a tool for self-directed foreign language learning,Gilbert Dizon,87,en,18,1,I made him check papers that I wrote in German and asked him to point out every mistake,False,False,False,False,False,False,False
ChatGPT as a tool for self-directed foreign language learning.pdf,9,Ask for feedback on things that I've written,ChatGPT as a tool for self-directed foreign language learning,Gilbert Dizon,44,en,9,1,Ask for feedback on things that I've written,False,False,False,False,False,True,False
ChatGPT as a tool for self-directed foreign language learning.pdf,10,Have used it to translate into Japanese just to check the quality of its translations,ChatGPT as a tool for self-directed foreign language learning,Gilbert Dizon,85,en,15,1,Have used it to translate into Japanese just to check the quality of its translations,False,False,False,False,False,False,False
ChatGPT as a tool for self-directed foreign language learning.pdf,11,How to translate certain words,ChatGPT as a tool for self-directed foreign language learning,Gilbert Dizon,30,en,5,1,How to translate certain words,False,False,False,False,False,False,False
ChatGPT for language learning assessing teacher candidates skills and perceptions using the Technology Acceptance Model TAM .pdf,0,"Write a short composition (300-400 words, 5 paragraphs, 5-7 lines per paragraph) about the benefits and limitations of using mobile apps to learn English",ChatGPT for language learning: assessing teacher candidates' skills and perceptions using the Technology Acceptance Model (TAM),Jose Belda-Medina; Vendula Kokošková,153,en,32,1,"Write a short composition (300-400 words, 5 paragraphs, 5-7 lines per paragraph) about the benefits and limitations of using mobile apps to learn English",False,True,False,False,True,True,False
ChatGPT for language learning assessing teacher candidates skills and perceptions using the Technology Acceptance Model TAM .pdf,1,Escribe un texto de 300-400 palabras en 5 párrafos (5-7 líneas por párrafo) sobre las ventajas e inconvenientes del uso de las aplicaciones móviles para aprender inglés,ChatGPT for language learning: assessing teacher candidates' skills and perceptions using the Technology Acceptance Model (TAM),Jose Belda-Medina; Vendula Kokošková,168,es,29,1,Write a text of 300-400 words in 5 paragraphs (5-7 lines per paragraph) about the advantages and disadvantages of using mobile applications to learn English,False,True,False,False,True,True,False
ChatGPT for language learning assessing teacher candidates skills and perceptions using the Technology Acceptance Model TAM .pdf,2,Review the following text written by a college student and correct or refine it if necessary using Academic English.,ChatGPT for language learning: assessing teacher candidates' skills and perceptions using the Technology Acceptance Model (TAM),Jose Belda-Medina; Vendula Kokošková,116,en,20,1,Review the following text written by a college student and correct or refine it if necessary using Academic English.,False,False,False,False,False,True,False
ChatGPT for language learning assessing teacher candidates skills and perceptions using the Technology Acceptance Model TAM .pdf,3,Revisa el siguiente texto escrito por un estudiante universitario y corrige o reescribe si es necesario en español académico.,ChatGPT for language learning: assessing teacher candidates' skills and perceptions using the Technology Acceptance Model (TAM),Jose Belda-Medina; Vendula Kokošková,125,es,20,1,Review the following text written by a university student and correct or rewrite if necessary in academic Spanish.,False,False,False,False,False,True,False
ChatGPT is like a study buddy a teacher.pdf,0,What is the correct answer?,"“ChatGPT is like a study buddy, a teacher and sometimes just a friend”: a longitudinal exploration of students' interactions, perception and acceptance",Ahmet Durgungoz & Ahmed Kharrufa,27,en,6,1,What is the correct answer?,False,False,False,False,False,False,True
ChatGPT is like a study buddy a teacher.pdf,1,Solve this,"“ChatGPT is like a study buddy, a teacher and sometimes just a friend”: a longitudinal exploration of students' interactions, perception and acceptance",Ahmet Durgungoz & Ahmed Kharrufa,10,en,2,1,Solve this,False,False,False,False,False,True,False
ChatGPT is like a study buddy a teacher.pdf,2,explain why?,"“ChatGPT is like a study buddy, a teacher and sometimes just a friend”: a longitudinal exploration of students' interactions, perception and acceptance",Ahmet Durgungoz & Ahmed Kharrufa,12,en,3,1,explain why?,False,False,False,False,False,True,True
ChatGPT is like a study buddy a teacher.pdf,3,write a question similar to the above one,"“ChatGPT is like a study buddy, a teacher and sometimes just a friend”: a longitudinal exploration of students' interactions, perception and acceptance",Ahmet Durgungoz & Ahmed Kharrufa,41,en,8,1,write a question similar to the above one,False,False,False,False,False,True,False
ChatGPT is like a study buddy a teacher.pdf,4,"Which part should I have given attention to in order to solve this question? or which words, explain it in English and let me know exactly where the correct answer is mentioned in the paragraph?","“ChatGPT is like a study buddy, a teacher and sometimes just a friend”: a longitudinal exploration of students' interactions, perception and acceptance",Ahmet Durgungoz & Ahmed Kharrufa,194,en,38,2,"Which part should I have given attention to in order to solve this question? or which words, explain it in English and let me know exactly where the correct answer is mentioned in the paragraph?",False,False,False,False,False,False,True
ChatGPT is like a study buddy a teacher.pdf,5,How can we solve paragraph questions on tests?,"“ChatGPT is like a study buddy, a teacher and sometimes just a friend”: a longitudinal exploration of students' interactions, perception and acceptance",Ahmet Durgungoz & Ahmed Kharrufa,46,en,9,1,How can we solve paragraph questions on tests?,False,False,False,False,False,False,True
ChatGPT is like a study buddy a teacher.pdf,6,Please make it more simple,"“ChatGPT is like a study buddy, a teacher and sometimes just a friend”: a longitudinal exploration of students' interactions, perception and acceptance",Ahmet Durgungoz & Ahmed Kharrufa,26,en,5,1,Please make it more simple,False,False,False,False,False,False,False
ChatGPT is like a study buddy a teacher.pdf,7,"I am living in Balikesir, Turkey, nice to meet you. What is your name?","“ChatGPT is like a study buddy, a teacher and sometimes just a friend”: a longitudinal exploration of students' interactions, perception and acceptance",Ahmet Durgungoz & Ahmed Kharrufa,70,en,18,2,"I am living in Balikesir, Turkey, nice to meet you. What is your name?",False,False,False,False,False,False,False
ChatGPT is like a study buddy a teacher.pdf,8,I am bored so just wanted to chat about Berlin,"“ChatGPT is like a study buddy, a teacher and sometimes just a friend”: a longitudinal exploration of students' interactions, perception and acceptance",Ahmet Durgungoz & Ahmed Kharrufa,46,en,10,1,I am bored so just wanted to chat about Berlin,False,False,False,False,False,False,False
ChatGPT is like a study buddy a teacher.pdf,9,"I'm tall when I'm young, and short when I'm old. What am I?","“ChatGPT is like a study buddy, a teacher and sometimes just a friend”: a longitudinal exploration of students' interactions, perception and acceptance",Ahmet Durgungoz & Ahmed Kharrufa,59,en,19,2,"I'm tall when I'm young, and short when I'm old. What am I?",False,False,False,False,False,False,False
ChatGPT is like a study buddy a teacher.pdf,10,I think my answer is correct too,"“ChatGPT is like a study buddy, a teacher and sometimes just a friend”: a longitudinal exploration of students' interactions, perception and acceptance",Ahmet Durgungoz & Ahmed Kharrufa,32,en,7,1,I think my answer is correct too,False,False,False,False,False,False,False
ChatGPT is like a study buddy a teacher.pdf,11,I should go now see you,"“ChatGPT is like a study buddy, a teacher and sometimes just a friend”: a longitudinal exploration of students' interactions, perception and acceptance",Ahmet Durgungoz & Ahmed Kharrufa,23,en,6,1,I should go now see you,False,False,False,False,False,False,False
ChatGPT is like a study buddy a teacher.pdf,12,Ok i will come again,"“ChatGPT is like a study buddy, a teacher and sometimes just a friend”: a longitudinal exploration of students' interactions, perception and acceptance",Ahmet Durgungoz & Ahmed Kharrufa,20,en,5,1,Ok i will come again,False,False,False,False,False,False,False
ChatGPT Strategies.pdf,0,"I am a student of Italian at B1 level and I need to plan the contents of this level for a self-study of 12 weeks, 4 hours a week. Can you plan the contents and objectives for learning B1 Italian?",ChatGPT Strategies for Personalized Learning in Second Language Acquisition (Italian B1),Rubén González Vallejo,195,en,45,2,"I am a student of Italian at B1 level and I need to plan the contents of this level for a self-study of 12 weeks, 4 hours a week. Can you plan the contents and objectives for learning B1 Italian?",False,False,False,False,False,False,False
ChatGPT Strategies.pdf,1,I am an Italian B1 student and I need to create a set of questions on this economics text adapted to B1 level to work on reading comprehension.,ChatGPT Strategies for Personalized Learning in Second Language Acquisition (Italian B1),Rubén González Vallejo,143,en,29,1,I am an Italian B1 student and I need to create a set of questions on this economics text adapted to B1 level to work on reading comprehension.,False,False,False,False,False,False,False
ChatGPT Strategies.pdf,2,I am an Italian B1 student and I need a concept map of this text for my study. Would it be possible?,ChatGPT Strategies for Personalized Learning in Second Language Acquisition (Italian B1),Rubén González Vallejo,100,en,24,2,I am an Italian B1 student and I need a concept map of this text for my study. Would it be possible?,False,False,False,False,False,False,False
ChatGPT Strategies.pdf,3,"I am a b1 level student of Italian and I need to practice the oral part, can we talk about the sport and then you can correct my mistakes?",ChatGPT Strategies for Personalized Learning in Second Language Acquisition (Italian B1),Rubén González Vallejo,138,en,31,2,"I am a b1 level student of Italian and I need to practice the oral part, can we talk about the sport and then you can correct my mistakes?",False,False,False,False,False,False,False
ChatGPT Strategies.pdf,4,"prima faceo atletica, ma ora non più perché lavori troppo",ChatGPT Strategies for Personalized Learning in Second Language Acquisition (Italian B1),Rubén González Vallejo,57,it,11,1,"I used to do athletics, but now I don't anymore because you work too much",False,False,False,False,False,False,False
ChatGPT Strategies.pdf,5,"Non per ora, ma sarò interessato alle pallavolo se un giorno avrò tempo",ChatGPT Strategies for Personalized Learning in Second Language Acquisition (Italian B1),Rubén González Vallejo,71,it,14,1,"Not for now, but I will be interested in volleyballs if I have time someday",False,False,False,False,False,False,False
ChatGPT Strategies.pdf,6,I am a b1 level student of italian and I need to gamify some grammatical contents to learn in a more dynamic way. can you gamify the way to learn the conditional?,ChatGPT Strategies for Personalized Learning in Second Language Acquisition (Italian B1),Rubén González Vallejo,162,en,34,3,I am a b1 level student of italian and I need to gamify some grammatical contents to learn in a more dynamic way. can you gamify the way to learn the conditional?,False,False,False,False,False,False,False
ChatGPT Strategies.pdf,7,"Soy un estudiante y necesito analizar el siguiente texto periodístico titulado “Non solo Gaza, in Cisgiordania l'altra guerra “invisibile” d'Israele. Record di morti palestinesi dal 7 ottobre: sono 163, più di 5 al giorno”. ¿Podrías realizar un análisis?",ChatGPT Strategies for Personalized Learning in Second Language Acquisition (Italian B1),Rubén González Vallejo,254,it,51,4,"I am a student and I need to analyze the following periodical text titled ""Not just Gaza, Israel's other ""invisible"" war in the West Bank. Record Palestinian deaths since October 7: 163, more than 5 a day"". Can you carry out an analysis?",False,False,False,False,False,False,False
ChatGPT Strategies.pdf,8,Soy un estudiante de italiano de nivel B1 y necesito traducir un texto del italiano al español que no entiendo. ¿podrías traducirlo?,ChatGPT Strategies for Personalized Learning in Second Language Acquisition (Italian B1),Rubén González Vallejo,132,es,25,2,I am a B1 level Italian student and I need to translate a text from Italian to Spanish that I do not understand. could you translate it?,False,False,False,False,False,False,False
ChatGPT Strategies.pdf,9,I am a B1 level student of Italian and I would like to know the meaning of some Italian words such as “panettone” and “pandoro.”,ChatGPT Strategies for Personalized Learning in Second Language Acquisition (Italian B1),Rubén González Vallejo,128,en,30,2,I am a B1 level student of Italian and I would like to know the meaning of some Italian words such as “panettone” and “pandoro.”,False,False,True,False,True,False,False
ChatGPT Strategies.pdf,10,I am a student of Italian B1 for specific purposes. It is a course dedicated to Italian in catering. Could you give me a text to work on the compound conditional with specific vocabulary of this field and some questions to solve?,ChatGPT Strategies for Personalized Learning in Second Language Acquisition (Italian B1),Rubén González Vallejo,229,en,45,3,I am a student of Italian B1 for specific purposes. It is a course dedicated to Italian in catering. Could you give me a text to work on the compound conditional with specific vocabulary of this field and some questions to solve?,False,False,False,False,False,False,False
ChatGPT Strategies.pdf,11,"I am a student of Italian level b1 and I need to know how to pronounce the words “balia,” ""ancora"" and ""alice” in Italian.",ChatGPT Strategies for Personalized Learning in Second Language Acquisition (Italian B1),Rubén González Vallejo,122,en,32,1,"I am a student of Italian level b1 and I need to know how to pronounce the words “balia,” ""ancora"" and ""alice” in Italian.",False,False,False,False,False,False,False
ChatGPT Strategies.pdf,12,I am a b1 level student of Italian. could you please correct the grammar of the following text?,ChatGPT Strategies for Personalized Learning in Second Language Acquisition (Italian B1),Rubén González Vallejo,95,en,20,2,I am a b1 level student of Italian. could you please correct the grammar of the following text?,False,False,False,False,False,False,False
ChatGPT Strategies.pdf,13,"I am a b1 student of Italian and I need to analyse the following text syntactically “Al cinema, questa sera, danno finalmente il film che Vittoria sogna di vedere da almeno un anno. Ne aveva sentito parlare anche Anna ed entrambe sono delle grandi fan del bell'attore protagonista e non vedono l'ora di scoprire se la love story tra lui e la protagonista femminile avrà un lieto fine oppure no.”",ChatGPT Strategies for Personalized Learning in Second Language Acquisition (Italian B1),Rubén González Vallejo,395,it,78,3,"I am a b1 student of Italian and I need to analyze the following text syntactically ""At the cinema this evening, they are finally showing the film that Vittoria has been dreaming of seeing for at least a year. Anna had also heard about it and both are big fans of the handsome leading actor and can't wait to find out whether the love story between him and the female protagonist will have a happy ending or not.""",False,False,False,False,False,False,False
ChatGPT Strategies.pdf,14,I am a B1 level student of Italian and I need to know how to use the particle ci in Italian.,ChatGPT Strategies for Personalized Learning in Second Language Acquisition (Italian B1),Rubén González Vallejo,92,en,22,2,I am a B1 level student of Italian and I need to know how to use the particle ci in Italian.,False,False,False,False,False,False,False
ChatGPT Strategies.pdf,15,I am a b1 student of Italian and I need to paraphrase this text in Italian.,ChatGPT Strategies for Personalized Learning in Second Language Acquisition (Italian B1),Rubén González Vallejo,75,en,17,2,I am a b1 student of Italian and I need to paraphrase this text in Italian.,False,False,False,False,False,False,False
ChatGPT Strategies.pdf,16,I am a B1 student and I need advice on how to improve a text. Could you give me writing tips from the above text about Raffaello?,ChatGPT Strategies for Personalized Learning in Second Language Acquisition (Italian B1),Rubén González Vallejo,129,en,29,2,I am a B1 student and I need advice on how to improve a text. Could you give me writing tips from the above text about Raffaello?,False,False,False,False,False,False,False
ChatGPT Strategies.pdf,17,I am a b1 level student of Italian and I have found a C1 level text. Could you help me to adapt the text to B1 level in order to be able to understand it?,ChatGPT Strategies for Personalized Learning in Second Language Acquisition (Italian B1),Rubén González Vallejo,154,en,37,2,I am a b1 level student of Italian and I have found a C1 level text. Could you help me to adapt the text to B1 level in order to be able to understand it?,False,False,False,False,False,False,False
ChatGPT Strategies.pdf,18,"I am a student of Italian b1 and I have produced a written production on a free topic which I have to hand in. If I give you the text, could you give me a mark from 1 to 10 according to the B1 level of Italian along with advice on how to improve?",ChatGPT Strategies for Personalized Learning in Second Language Acquisition (Italian B1),Rubén González Vallejo,246,en,57,2,"I am a student of Italian b1 and I have produced a written production on a free topic which I have to hand in. If I give you the text, could you give me a mark from 1 to 10 according to the B1 level of Italian along with advice on how to improve?",False,False,False,False,False,False,False
ChatGPT Strategies.pdf,19,"I am an Italian B1 student and I have a text in Italian with errors that I need to correct. Can you correct the text by dividing the errors into grammatical, syntactical and spelling errors?",ChatGPT Strategies for Personalized Learning in Second Language Acquisition (Italian B1),Rubén González Vallejo,190,en,38,2,"I am an Italian B1 student and I have a text in Italian with errors that I need to correct. Can you correct the text by dividing the errors into grammatical, syntactical and spelling errors?",False,False,False,False,False,False,False
ChatGPT Strategies.pdf,20,I am a student of Italian b1 and I need scientific material for an article on false friends in Spanish and Italian for an academic paper at the university. Is it possible to get references of articles online in Spanish?,ChatGPT Strategies for Personalized Learning in Second Language Acquisition (Italian B1),Rubén González Vallejo,219,en,42,2,I am a student of Italian b1 and I need scientific material for an article on false friends in Spanish and Italian for an academic paper at the university. Is it possible to get references of articles online in Spanish?,False,False,False,False,False,False,False
chatgpt-and-the-development-of-core-language-skills.pdf,0,How can you develop your speaking skills?,ChatGPT and the development of core language skills: An exploratory study of EFL college students,"Liqaa Habeb Al-Obaydi, Marcel Pikhart, Md Kamal Hossain",41,en,8,1,How can you develop your speaking skills?,False,False,False,False,False,False,True
chatgpt-and-the-development-of-core-language-skills.pdf,1,How can you be a good speaker of English?,ChatGPT and the development of core language skills: An exploratory study of EFL college students,"Liqaa Habeb Al-Obaydi, Marcel Pikhart, Md Kamal Hossain",41,en,10,1,How can you be a good speaker of English?,False,False,False,False,False,False,True
