text,cluster_id,theme
"Increased efficiency in learning through time and effort savings, quick translations, and prompt responses.",0,AI Boosts Motivation & Engagement
Greater confidence in using the foreign language.,4,AI Boosts Motivation & Engagement
"Facilitated learning through ease of use, simplicity, and user-friendly interfaces of applications.",7,AI as Multifaceted Language Tool
"GenAI is perceived as a supportive entity (assistant, teacher, friend) that provides personalized and immediate feedback.",6,AI Boosts Motivation & Engagement
"It is seen as an intelligent and knowledgeable resource (advisor, wiseman, brain) that enhances cognitive capabilities and provides comprehensive information.",7,AI as Multifaceted Language Tool
"GenAI functions as an efficient tool (learning tool, translation machine, database) that streamlines learning processes and provides quick access to information.",6,AI Boosts Motivation & Engagement
It can serve as a source of inspiration and intellectual enrichment.,7,AI as Multifaceted Language Tool
"Significant increase in learners' self-efficacy for using the target language in real-life situations, speaking, understanding grammar, and understanding mistakes.",4,AI Boosts Motivation & Engagement
"High perceived efficacy of AI features, with a large majority of learners agreeing they effectively supported learning.",2,AI Boosts Motivation & Engagement
"Demonstrated transfer of learning, with most participants reporting use of their new language skills in various real-world contexts outside the app.",4,AI Boosts Motivation & Engagement
Enhanced teaching skills and methods through dynamic and interactive activities.,0,AI Boosts Motivation & Engagement
Provision of personalized learning resources and automated feedback.,0,AI Boosts Motivation & Engagement
Fostered student engagement and teacher adaptability.,0,AI Boosts Motivation & Engagement
Supported continuous professional growth by offering real-time insights to refine instructional methods.,0,AI Boosts Motivation & Engagement
AI-generated feedback was as effective as teacher-generated feedback in improving argumentative writing scores.,5,GenAI for L2 Writing Enhancement
"AI feedback serves as a scalable complement or alternative in large, mixed-proficiency classrooms.",2,AI Boosts Motivation & Engagement
"Both AI and teacher feedback were particularly impactful for lower-proficiency students, who demonstrated the greatest gains.",2,AI Boosts Motivation & Engagement
AI tools can alleviate teacher workload and provide timely assistance to learners.,2,AI Boosts Motivation & Engagement
"ChatGPT produces texts with greater lexical diversity, syntactic complexity, and lexical sophistication compared to student essays.",5,GenAI for L2 Writing Enhancement
"AI tools offer students valuable opportunities to explore new possibilities in vocabulary, syntax, and style, serving as models for improving their writing.",5,GenAI for L2 Writing Enhancement
"AI can support brainstorming and early drafting stages, helping students overcome creative blocks.",2,AI Boosts Motivation & Engagement
Significantly enhanced medical students' English academic writing skills with large effect sizes.,9,GenAI for L2 Writing Enhancement
"Improved writing components of content, organization, vocabulary, and mechanics.",9,GenAI for L2 Writing Enhancement
Assisted students in developing more well-structured essays.,9,GenAI for L2 Writing Enhancement
"Improved vocabulary, grammar, structure, and coherence in writing.",9,GenAI for L2 Writing Enhancement
Enhanced clarity and accuracy in written texts.,9,GenAI for L2 Writing Enhancement
Increased writing confidence among learners.,9,GenAI for L2 Writing Enhancement
Empowered learners by making language tasks more manageable.,4,AI Boosts Motivation & Engagement
"GenAI serves as a versatile tool for L2 writers, used for 12 distinct purposes including seeking corrective feedback, writing sentences, improving style, and generating ideas.",6,AI Boosts Motivation & Engagement
"GenAI provides instant accessibility to language support, such as getting contextual examples for new vocabulary, which students admire.",6,AI Boosts Motivation & Engagement
Introduction to GenAI by teachers can encourage active and independent adoption of the tool for language learning outside the classroom.,6,AI Boosts Motivation & Engagement
"Served as a productive tool for constructing language, enhancing creativity, and promoting engagement.",4,AI Boosts Motivation & Engagement
Provided opportunities for students to reflect on their own learning process.,0,AI Boosts Motivation & Engagement
"Allowed students to consider different language registers, syntax, and grammar.",4,AI Boosts Motivation & Engagement
Fostered unexpected metalinguistic recognition and metacognitive awareness of language.,4,AI Boosts Motivation & Engagement
"Significant improvement in academic writing skills, particularly in organization, coherence, grammar, and vocabulary.",9,GenAI for L2 Writing Enhancement
Enhanced writing motivation and engagement among students.,9,GenAI for L2 Writing Enhancement
"Provided personalized, convenient, and accessible real-time feedback.",3,AI Personalized Feedback & Support
Increased student confidence and self-efficacy in writing.,9,GenAI for L2 Writing Enhancement
Efficient information retrieval and explanation of concepts.,3,AI Personalized Feedback & Support
"Assistance with grammar explanation, error correction, and essay writing.",9,GenAI for L2 Writing Enhancement
Supports learning new vocabulary and sentence structures.,4,AI Boosts Motivation & Engagement
Useful for writing professional emails and technical reports.,3,AI Personalized Feedback & Support
Saves time in searching for information and completing tasks like coding.,7,AI as Multifaceted Language Tool
Can generate creative content like stories.,7,AI as Multifaceted Language Tool
"Provides personalized, convenient, and flexible learning opportunities.",7,AI as Multifaceted Language Tool
"LLMs can offer immediate, real-time feedback, enhancing writing skills.",8,AI Personalized Feedback & Support
"LLMs can serve as personalized writing assistants, catering to individual learning needs.",8,AI Personalized Feedback & Support
"LLMs can assist in idea generation and structuring arguments, reducing writing anxiety.",8,AI Personalized Feedback & Support
Performance expectancy and social influence were found to be significant predictors of learners' intention to use LLMs.,8,AI Personalized Feedback & Support
Motivation was identified as a crucial factor in driving both the intention to use and the actual use of LLMs.,8,AI Personalized Feedback & Support
GenAI tools served as empowering supports that reduced anxiety and increased confidence.,6,AI Boosts Motivation & Engagement
GenAI made English learning feel more accessible and less intimidating.,6,AI Boosts Motivation & Engagement
"The technology acted as a cognitive scaffold, helping to bridge linguistic gaps and support independent learning in reading, writing, and comprehension.",4,AI Boosts Motivation & Engagement
"Generative AI enables the creation of complex, innovative assessment tasks (Interactive Listening) at a large scale.",2,AI Boosts Motivation & Engagement
The AIG process can produce a large bank of diverse conversations covering a wide range of topics relevant to university settings.,2,AI Boosts Motivation & Engagement
"LLM-based log probability was found to be a useful metric for controlling item difficulty, allowing for the targeted generation of items.",3,AI Personalized Feedback & Support
The developed task provides a more authentic assessment of interactional listening by situating test-takers as active participants in a conversation.,4,AI Boosts Motivation & Engagement
"A human-in-the-loop approach, combining AIG with expert human review, is effective for producing high-quality, fair, and psychometrically sound assessment items.",3,AI Personalized Feedback & Support
Expectancy confirmation and social influence are key predictors of learners' continuance intention to use GenAI.,6,AI Boosts Motivation & Engagement
"Dependability and attractiveness are the strongest experiential dimensions confirming users' expectations, more so than novelty.",3,AI Personalized Feedback & Support
"The dual-method approach (PLS-SEM and fsQCA) provides a more comprehensive understanding, revealing both linear relationships and complex configurational pathways to technology adoption.",3,AI Personalized Feedback & Support
"fsQCA results show equifinality, meaning multiple different combinations of factors can lead to a high continuance intention.",3,AI Personalized Feedback & Support
Provides a clear and structured writing process by guiding students through argument components.,9,GenAI for L2 Writing Enhancement
Inspires ideas through backing idea generation and triggering counterargument integration functions.,2,AI Boosts Motivation & Engagement
Creates an interactive and engaging learning experience.,7,AI as Multifaceted Language Tool
Offers topic versatility and structural flexibility in the generative model version.,5,GenAI for L2 Writing Enhancement
Provides enhanced and unlimited scaffolding for brainstorming.,7,AI as Multifaceted Language Tool
Teachers perceive LLMs as valuable pedagogical resources for both teachers and students.,8,AI Personalized Feedback & Support
LLMs are viewed as effective tools for enhancing teaching efficiency and pedagogical quality.,8,AI Personalized Feedback & Support
"Opportunities to practice language (e.g., as a conversation partner).",4,AI Boosts Motivation & Engagement
"Individualised feedback (e.g., corrective feedback on micro and macro levels).",3,AI Personalized Feedback & Support
"Engagement and interaction (e.g., stimulating creativity and motivating learning).",0,AI Boosts Motivation & Engagement
"Authentic input of language use (e.g., simulating real-life scenarios).",4,AI Boosts Motivation & Engagement
"Real-time assistance on linguistic knowledge (e.g., for translation and queries).",4,AI Boosts Motivation & Engagement
Significantly enhances students' situational interest and intrinsic motivation.,0,AI Boosts Motivation & Engagement
Does not increase extraneous cognitive load.,0,AI Boosts Motivation & Engagement
Fosters engaging and productive interactions essential for improving writing performance.,9,GenAI for L2 Writing Enhancement
"Enhances interactivity, immersion, and personalization in digital storyline-based learning.",0,AI Boosts Motivation & Engagement
"Has the potential to strengthen essential reading skills like locating, understanding, evaluating, and reflecting on texts.",7,AI as Multifaceted Language Tool
"Advanced prompting with external data (Refined Model 2) significantly enhanced outputs, making them more representative of linguistic diversity and supportive of ELF interactions.",4,AI Boosts Motivation & Engagement
The refined model provided acceptable GE-informed evaluation and feedback.,3,AI Personalized Feedback & Support
"The refined model could serve as an authentic ELF communication partner, at least initially.",3,AI Personalized Feedback & Support
The use of external corpora (RAG) and multiple prompting techniques is a practical method for integrating linguistic diversity into instruction without technical retraining of the model.,4,AI Boosts Motivation & Engagement
The ChatGPT-based Writing Instruction Protocol (CGWIP) significantly enhanced teachers' self-efficacy.,9,GenAI for L2 Writing Enhancement
"CGWIP significantly improved learners' writing skills, and these effects persisted over time.",9,GenAI for L2 Writing Enhancement
"ChatGPT can save teachers' time and energy, reduce their work demands, and make them more focused and organized.",1,AI Personalized Feedback & Support
"ChatGPT can provide personalized and adaptive feedback, enhance writing quality and accuracy, and facilitate self-regulation and metacognition for learners.",1,AI Personalized Feedback & Support
The protocol can enhance teachers' and students' digital literacy and autonomy.,0,AI Boosts Motivation & Engagement
AI chatbot assistance significantly improved vocabulary performance compared to conventional self-regulated learning.,2,AI Boosts Motivation & Engagement
"The chatbot enhanced the use of vocabulary learning strategies (VLSs), particularly metacognitive strategies.",2,AI Boosts Motivation & Engagement
"Using the chatbot helped satisfy learners' basic psychological needs for autonomy, competence, and relatedness.",2,AI Boosts Motivation & Engagement
"The chatbot provided personalized and self-paced learning opportunities, which directly improved learning outcomes.",2,AI Boosts Motivation & Engagement
Perceived autonomy fostered by the chatbot translated into tangible learning gains through the application of metacognitive strategies.,2,AI Boosts Motivation & Engagement
MT/ChatGPT enables the accommodation of students with diverse proficiency levels within a single course.,1,AI Personalized Feedback & Support
Using MT for content comprehension frees up class time for more sophisticated discussions on topics like text organization and cultural nuances.,4,AI Boosts Motivation & Engagement
"ChatGPT can serve as a tool for real-time, natural conversational practice, offering both grammatical and pragmatic corrections.",1,AI Personalized Feedback & Support
A metacognitive approach to language learning helps students develop critical thinking skills and cultivate an 'intellectual habit' by comparing linguistic structures.,4,AI Boosts Motivation & Engagement
Teacher presence significantly improves students' emotional and agentic engagement in GenAI-supported language learning.,6,AI Boosts Motivation & Engagement
"A supportive, caring learning environment created by teachers fosters positive emotions and proactive learning behaviors.",0,AI Boosts Motivation & Engagement
"Teacher guidance helps students interact more effectively and relevantly with GenAI chatbots, overcoming initial confusion.",2,AI Boosts Motivation & Engagement
"The study identifies six beneficial roles for teachers in GenAI contexts: direct instructor, knowledge demonstrator, organizer/guide, challenge addressor, interaction facilitator, and feedback provider.",6,AI Boosts Motivation & Engagement
Integrating AI can address educational challenges such as excessive memorization and over-reliance on textbooks.,2,AI Boosts Motivation & Engagement
"AI integration can facilitate the application of the Socratic approach, enhancing students' personalized learning and critical questioning skills.",2,AI Boosts Motivation & Engagement
"When exams are designed around LLM limitations, there is no significant correlation between ChatGPT use and student grades, suggesting academic integrity can be maintained.",8,AI Personalized Feedback & Support
AI-generated texts provide a valuable starting point for creating test materials.,5,GenAI for L2 Writing Enhancement
"AI-generated texts are fluent, coherent, and mostly error-free.",5,GenAI for L2 Writing Enhancement
Generative AI acceptance positively predicts EFL learners' well-being.,2,AI Boosts Motivation & Engagement
Generative AI acceptance positively predicts EFL learners' self-efficacy for both productive and receptive skills.,2,AI Boosts Motivation & Engagement
Perceived teachers' enthusiasm positively predicts EFL learners' self-efficacy.,0,AI Boosts Motivation & Engagement
Self-efficacy for receptive skills mediates the positive effect of AI acceptance and teacher enthusiasm on learner well-being.,2,AI Boosts Motivation & Engagement
ChatGPT offers more opportunities for learners to learn English effectively.,1,AI Personalized Feedback & Support
ChatGPT is used to enhance English reading and writing abilities.,1,AI Personalized Feedback & Support
ChatGPT is used to better understand the English language and culture.,1,AI Personalized Feedback & Support
"The system facilitates the discovery of difficult, personally relevant vocabulary by grounding learning in the context of users' social media images.",4,AI Boosts Motivation & Engagement
Image-based contexts (both personal and generic) enabled learners to identify more challenging vocabulary (lower Zipf frequency) compared to a text-only approach.,4,AI Boosts Motivation & Engagement
"The personalized approach using learners' own photos was perceived as highly engaging, enjoyable, and the most helpful method for learning among the tested conditions.",0,AI Boosts Motivation & Engagement
"Statistically significant improvement in language skills, specifically vocabulary and grammar, after the intervention.",4,AI Boosts Motivation & Engagement
"Provided an innovative, engaging, and fun way for students to practice language.",4,AI Boosts Motivation & Engagement
Offered a low-stress environment for language practice compared to human interaction.,4,AI Boosts Motivation & Engagement
Enabled easy and accessible practice outside of the classroom.,7,AI as Multifaceted Language Tool
Provided automated feedback on language mistakes.,5,GenAI for L2 Writing Enhancement
"AcademiCraft provides detailed explanations for revisions, a feature absent in most commercial tools, fostering a deeper understanding of writing conventions.",5,GenAI for L2 Writing Enhancement
"The tool's open and replicable framework facilitates transparency and further research, contrasting with the proprietary nature of commercial tools.",3,AI Personalized Feedback & Support
"AcademiCraft achieved a grammatical error rate (GER) of 0 on L1 sentence-level texts and L2 chapter-level texts, demonstrating superior performance in these areas.",5,GenAI for L2 Writing Enhancement
"The system effectively balances reducing text complexity and preserving semantic similarity, which is crucial for EAP writing.",5,GenAI for L2 Writing Enhancement
"The multi-agent system allows for comprehensive, multi-level granular analysis at the sentence, paragraph, and chapter levels.",5,GenAI for L2 Writing Enhancement
Achieved high response faithfulness (0.82) and relevance (0.85) in RAGA metric evaluations.,3,AI Personalized Feedback & Support
Effectively reduced model hallucinations compared to a baseline single-agent LLM.,8,AI Personalized Feedback & Support
"Garnered high learner satisfaction, with 85.8% reporting ease of use and 71.4% finding it engaging.",3,AI Personalized Feedback & Support
The BPMN-structured pedagogical sequencing was perceived by users as coherent and beneficial.,0,AI Boosts Motivation & Engagement
"The architecture is language-agnostic, enabling scalability to other low-resource languages.",3,AI Personalized Feedback & Support
Creates transparent and explainable language tutors through the integration of XAI principles.,2,AI Boosts Motivation & Engagement
"For learners: Enhanced writing ability, improved communication skills, assistance with assignments and essays, idea generation, vocabulary diversification, and overcoming writer's block.",9,GenAI for L2 Writing Enhancement
"For teachers: Alleviation of workload through automated tasks like quiz creation, content summarization, and outline generation.",7,AI as Multifaceted Language Tool
"Provides an interactive learning environment with immediate, personalized feedback.",7,AI as Multifaceted Language Tool
"Improves pragmatic competence, such as writing more polite and well-structured emails.",9,GenAI for L2 Writing Enhancement
"For L2 learning: Augmenting learner autonomy, providing personalized learning, offering immediate feedback, and being available anytime.",7,AI as Multifaceted Language Tool
"For L2 teaching: Reducing teaching workload, identifying and producing teaching materials, supplementing traditional teaching approaches, and encouraging adaptive language teaching.",4,AI Boosts Motivation & Engagement
"For L2 assessment: Assisting in designing assessment rubrics, creating tests and quizzes, enabling objective and adaptive testing, and providing immediate feedback.",7,AI as Multifaceted Language Tool
"For L2 research: Summarizing lengthy papers and theses, saving time in finding relevant information, providing first drafts of research projects, and supporting the writing process.",7,AI as Multifaceted Language Tool
"GenAI adoption is strongly predicted by individual traits (personal innovativeness), social factors (subjective norms), and technological perceptions (trust).",6,AI Boosts Motivation & Engagement
Perceived usefulness is a critical factor that fully mediates the influence of perceived ease of use on students' behavioral intentions to adopt GenAI.,6,AI Boosts Motivation & Engagement
"GenAI feedback significantly increased students' motivation, specifically their 'ideal L2 self'.",6,AI Boosts Motivation & Engagement
Students reported significantly higher affective and behavioral engagement with GenAI feedback compared to peer feedback.,6,AI Boosts Motivation & Engagement
"Writing self-efficacy, which improved with peer feedback, was effectively sustained at a high level by GenAI feedback.",9,GenAI for L2 Writing Enhancement
"Qualitative benefits included immediate error detection, suggestions for improvement, provision of new expressions and alternative viewpoints, and boosted confidence.",3,AI Personalized Feedback & Support
AI tools can enhance personalized language learning.,2,AI Boosts Motivation & Engagement
AI chatbots can engage learners in seemingly authentic conversations.,2,AI Boosts Motivation & Engagement
AI provides instant and tailored feedback.,2,AI Boosts Motivation & Engagement
AI can efficiently create or recommend language learning resources.,2,AI Boosts Motivation & Engagement
"ChatGPT can reduce teacher workload, particularly in designing teaching materials.",1,AI Personalized Feedback & Support
"After the PD program, teachers recognized that ChatGPT could provide detailed and accurate feedback on higher-order writing aspects like organization and content.",5,GenAI for L2 Writing Enhancement
Teachers learned that prompt adjustments could make ChatGPT's feedback more comprehensible and accessible for lower-proficiency learners.,1,AI Personalized Feedback & Support
"For two teachers, reviewing ChatGPT's feedback enhanced their own feedback literacy, making them aware of writing features they had previously overlooked.",1,AI Personalized Feedback & Support
Integrating GenAI tools significantly enhanced students' autonomous motivation compared to traditional methods.,6,AI Boosts Motivation & Engagement
GenAI use strengthened the positive influence of students' sense of autonomy on their autonomous motivation.,6,AI Boosts Motivation & Engagement
GenAI tools provide a non-judgmental environment that can boost student confidence and willingness to take initiative.,6,AI Boosts Motivation & Engagement
The personalized nature of GenAI tools supports self-directed learning and encourages curiosity and exploration.,6,AI Boosts Motivation & Engagement
"Improved language accuracy, style, structure, and content in academic writing.",9,GenAI for L2 Writing Enhancement
Helped overcome writer's block and supported content generation.,9,GenAI for L2 Writing Enhancement
Increased academic writing self-efficacy and confidence.,9,GenAI for L2 Writing Enhancement
"Provided immediate, individualized, and judgment-free assistance.",3,AI Personalized Feedback & Support
"Significant improvement in argumentative writing performance, particularly in taking a position, using counterarguments, justifying counterarguments, and responding to counterarguments.",9,GenAI for L2 Writing Enhancement
"ChatGPT facilitated idea generation and provided conceptual scaffolding, especially in the planning stage.",1,AI Personalized Feedback & Support
The instruction enhanced students' explicit knowledge of rhetorical structure and linguistic features of argumentative writing.,9,GenAI for L2 Writing Enhancement
"ChatGPT provided comprehensive, immediate, and reliable feedback, which was perceived as more helpful than peer feedback.",1,AI Personalized Feedback & Support
Students reported increased confidence and willingness to write (WtW) in interviews.,9,GenAI for L2 Writing Enhancement
GenAI tools provide students with opportunities to engage with multiple semiotic resources and consider intermodal relationships.,6,AI Boosts Motivation & Engagement
The process of generating images can enhance students' creativity and provide new inspiration for their writing.,9,GenAI for L2 Writing Enhancement
The assignment structure encourages students to develop a metalanguage for discussing multimodal texts and to justify their design decisions.,5,GenAI for L2 Writing Enhancement
GenAI allows students to find or create images that closely match their specific rhetorical needs.,6,AI Boosts Motivation & Engagement
"Performance expectancy was the strongest predictor of students' intention to use ChatGPT, indicating perceived utility is the main driver for adoption.",1,AI Personalized Feedback & Support
"Facilitating conditions, such as institutional support, also significantly and positively influenced adoption intention.",3,AI Personalized Feedback & Support
"ChatGPT offers flexibility for refining translations through interactive prompts, which can improve output quality.",1,AI Personalized Feedback & Support
"Enhanced understanding, retention, and engagement through multimodal content.",0,AI Boosts Motivation & Engagement
Increased learning motivation and greater confidence.,0,AI Boosts Motivation & Engagement
"Emotional support from AI, including companionship and positive reinforcement, which reduced anxiety.",2,AI Boosts Motivation & Engagement
"Facilitated creation of personalized and engaging learning materials by transforming text into audio, images, and videos.",7,AI as Multifaceted Language Tool
Improved efficiency in tasks like reading through AI-powered summaries and recommendations.,2,AI Boosts Motivation & Engagement
Reduces situational anxiety in a non-judgmental practice environment.,0,AI Boosts Motivation & Engagement
Improves self-efficacy and streamlines learning tasks like error correction.,7,AI as Multifaceted Language Tool
Enriches cross-cultural understanding through immersive simulations.,0,AI Boosts Motivation & Engagement
Significant improvement in segmental pronunciation accuracy at both word and sentence levels.,4,AI Boosts Motivation & Engagement
"Significant increase in learner motivation, specifically in their Current L2 Self and Intended Learning Effort.",0,AI Boosts Motivation & Engagement
"AI tools provided real-time, personalized feedback, which facilitated self-correction and repetitive practice.",2,AI Boosts Motivation & Engagement
ChatGPT enabled contextualized practice through sentence generation.,1,AI Personalized Feedback & Support
"The 24/7 accessibility of the tools promoted sustained, independent, and low-anxiety practice outside the classroom.",0,AI Boosts Motivation & Engagement
Fostered learner autonomy and engagement.,0,AI Boosts Motivation & Engagement
"The CALLA-LLM group showed significant improvements in writing performance, SRL strategy use, and writing motivation.",9,GenAI for L2 Writing Enhancement
The LLM-based model led to more substantial and sustained improvements compared to traditional instruction.,8,AI Personalized Feedback & Support
"LLMs can provide personalized, adaptive, and interactive learning experiences, including real-time contextualized feedback.",8,AI Personalized Feedback & Support
The LLM acted as a 'more knowledgeable other' to facilitate learning within the students' Zone of Proximal Development.,8,AI Personalized Feedback & Support
"The CBLP-LLM approach led to significant improvements in students' writing performance and lexical quality, with the experimental group showing a steeper improvement trajectory than the control group.",9,GenAI for L2 Writing Enhancement
The experimental group experienced a significant and sustained reduction in both intrinsic and extraneous cognitive load.,0,AI Boosts Motivation & Engagement
"The approach provided personalized, immediate, and rich feedback, which enhanced students' learning motivation in the short term.",0,AI Boosts Motivation & Engagement
"The CBLP-LLM model, structured by Bloom's Taxonomy, effectively scaffolded learning from basic to higher-order skills, fostering a deeper and more durable mastery of lexical knowledge.",4,AI Boosts Motivation & Engagement
ChatGPT had a positive and lasting effect on learners' motivation to write argumentative essays.,1,AI Personalized Feedback & Support
Learners perceived an improvement in their essay writing skills.,9,GenAI for L2 Writing Enhancement
ChatGPT created a supportive learning environment by acting as a constantly available tutor.,1,AI Personalized Feedback & Support
"The tool facilitated positive interactions, making the writing process more enjoyable.",9,GenAI for L2 Writing Enhancement
"ChatGPT helped develop learners' meta-cognitive awareness by highlighting specific, personal writing issues.",5,GenAI for L2 Writing Enhancement
"ChatGPT feedback was found to be particularly effective for improving students' essay organization, with a successful uptake rate of 81.82%.",1,AI Personalized Feedback & Support
"Teacher feedback was more effective for improving language and content, with successful uptake rates of 83.76% and 76.92% respectively.",0,AI Boosts Motivation & Engagement
The distinct strengths of each feedback source suggest they can be used synergistically to provide more holistic support for student writing.,9,GenAI for L2 Writing Enhancement
"Writing anxiety positively influences the perceived ease of use of ChatGPT, suggesting anxious students find the tool more appealing and user-friendly.",1,AI Personalized Feedback & Support
Perceived ease of use and perceived usefulness positively shape students' attitudes toward using ChatGPT.,1,AI Personalized Feedback & Support
"A positive attitude is strongly linked to the intention to use ChatGPT, highlighting its crucial role in technology adoption.",1,AI Personalized Feedback & Support
"User-friendly AI interfaces can alleviate writing anxiety among students, fostering greater acceptance of these technologies.",5,GenAI for L2 Writing Enhancement
"Quality feedback: Provided deep and effective feedback on both surface-level (grammar, vocabulary) and global-level (content, organization) issues.",3,AI Personalized Feedback & Support
"Practicality: Easy to use, accessible anytime and anywhere, and provided immediate, time-saving feedback.",3,AI Personalized Feedback & Support
"Interactivity: Enabled a human-like dialogue, allowing for follow-up questions and unlimited communication opportunities.",3,AI Personalized Feedback & Support
Adaptability: Feedback could be customized and simplified through prompting to meet specific needs and preferences.,3,AI Personalized Feedback & Support
Generative AI is viewed as a promising tool for language learning.,2,AI Boosts Motivation & Engagement
"Content focuses on developing practical communication skills, fostering intercultural understanding, and facilitating language development.",4,AI Boosts Motivation & Engagement
"The majority of videos (54 out of 66) had very high positive sentiment scores, suggesting broad acceptance and high hopes for the technology.",3,AI Personalized Feedback & Support
Videos with an analytical tone provide detailed information about the use of generative AI.,2,AI Boosts Motivation & Engagement
Enables personalized teaching and learning,7,AI as Multifaceted Language Tool
Provides opportunities for mono-active language practice,4,AI Boosts Motivation & Engagement
Increases productivity for instructors and learners,0,AI Boosts Motivation & Engagement
Provides automated feedback and assessment,3,AI Personalized Feedback & Support
Facilitates adaptive and engaging material creation,7,AI as Multifaceted Language Tool
"Improves language skills (reading, writing, listening, speaking)",4,AI Boosts Motivation & Engagement
Enhances instructional efficacy and classroom management.,0,AI Boosts Motivation & Engagement
Assists in employing innovative ELT methods and integrating ICT.,3,AI Personalized Feedback & Support
Facilitates preparation of customized lessons and creation of student-friendly projects.,7,AI as Multifaceted Language Tool
Aids in adapting authentic materials and providing useful feedback to students.,0,AI Boosts Motivation & Engagement
Supports fostering critical thinking and developing 21st-century skills.,7,AI as Multifaceted Language Tool
Provided personalized explanations and analogies that aided conceptual understanding.,7,AI as Multifaceted Language Tool
Engaged learners in active and self-regulated learning by facilitating constructive and interactive learning activities.,0,AI Boosts Motivation & Engagement
"Created a safe, non-judgmental environment for asking questions and collaboration, which can be beneficial for anxious students.",0,AI Boosts Motivation & Engagement
"Served as a useful supplement to traditional course materials, bridging the gap between static coursebook information and personalized help.",7,AI as Multifaceted Language Tool
Facilitates the design of teaching materials and activities.,7,AI as Multifaceted Language Tool
"Saves time for teachers by generating lesson plans, worksheets, and presentations.",7,AI as Multifaceted Language Tool
Provides a supportive tool for teachers to receive feedback on their lesson plans.,7,AI as Multifaceted Language Tool
"Students were more receptive to and accepting of form-focused corrective feedback (e.g., grammar, spelling) from ChatGPT, suggesting its utility for improving linguistic accuracy.",1,AI Personalized Feedback & Support
"The combination of visual and narrative AI feedback significantly improved learners' production of prominence and thought groups, as well as their overall intelligibility.",2,AI Boosts Motivation & Engagement
Visual-only feedback was effective for improving prominence production in scripted tasks.,3,AI Personalized Feedback & Support
"The study provides evidence that AI-based feedback can be a useful tool for L2 pronunciation improvement, particularly for suprasegmental features.",2,AI Boosts Motivation & Engagement
Provides optimization and enhancement of language learning platforms.,4,AI Boosts Motivation & Engagement
"Assists with general questions, vocabulary building, writing tasks, language practice, test preparation, annotating texts, translations, and personalized learning.",4,AI Boosts Motivation & Engagement
Acts as an accessible and affordable 24/7 tutor.,7,AI as Multifaceted Language Tool
Offers a safe environment for practicing language without fear of judgment.,4,AI Boosts Motivation & Engagement
"Creates bespoke content such as learning texts, worksheets, and lesson plans.",7,AI as Multifaceted Language Tool
Helps with job interviews in a foreign language.,4,AI Boosts Motivation & Engagement
Provides highly tailored content.,3,AI Personalized Feedback & Support
"Enhances the learning experience by fostering motivation, improving efficiency, and promoting attentiveness.",7,AI as Multifaceted Language Tool
Reduces the workload of language teachers.,4,AI Boosts Motivation & Engagement
"Functions as a learning partner or personal tutor, providing personalized, easily accessible, and adaptive feedback.",7,AI as Multifaceted Language Tool
Facilitates idea generation for brainstorming.,7,AI as Multifaceted Language Tool
Improves efficiency in information gathering compared to traditional search engines.,7,AI as Multifaceted Language Tool
"Enhances specific language skills like grammar, vocabulary, and essay coherence when used appropriately as a tool.",4,AI Boosts Motivation & Engagement
Promotes student autonomy and self-revision.,0,AI Boosts Motivation & Engagement
GPT-4 demonstrated the highest precision (0.88) in identifying writing errors.,3,AI Personalized Feedback & Support
"iFLYTEK and Baidu models were highly efficient, processing all inquiries in under an hour and at no cost.",3,AI Personalized Feedback & Support
"LLMs can provide objective feedback, which can be helpful in formative assessment and initial grading.",8,AI Personalized Feedback & Support
"The accuracy of suggestions from generative AI serves as a reliable reference for language use, benefiting teachers in providing feedback.",2,AI Boosts Motivation & Engagement
Generative AI can contribute to personalized learning experiences by targeting specific issues in a learner's writing.,5,GenAI for L2 Writing Enhancement
"LLMs, particularly GPT-40, can effectively scale up Dynamic Assessment for grammatical feedback in writing.",5,GenAI for L2 Writing Enhancement
"GPT-40 demonstrated the ability to provide high-quality pedagogical feedback that is consistent, graduated, and leads to resolution.",0,AI Boosts Motivation & Engagement
"The developed DynaWrite platform is stable and responsive, suitable for real-time deployment in classrooms.",3,AI Personalized Feedback & Support
"GPT-40 was able to generate helpful feedback even for sentences it incorrectly flagged as erroneous (false positives), guiding users toward higher-quality, less awkward phrasing.",5,GenAI for L2 Writing Enhancement
The AICG-based activity was more effective in enhancing learners' Foreign Language Enjoyment and interest in reading English books compared to traditional methods.,4,AI Boosts Motivation & Engagement
"The activity was perceived as fun, exciting, and engaging by learners.",0,AI Boosts Motivation & Engagement
Learners were able to focus more in lessons where texts were generated based on their own ideas.,0,AI Boosts Motivation & Engagement
"AICG provides a way to generate an unlimited amount of new, interest-based English texts for extensive reading.",5,GenAI for L2 Writing Enhancement
The process of using AICG can help learners develop information literacy skills.,7,AI as Multifaceted Language Tool
The game was perceived as easy to use and operate.,3,AI Personalized Feedback & Support
"It was considered useful for enhancing students' vocabulary, sentence learning, and conversation skills.",4,AI Boosts Motivation & Engagement
The generative AI character stimulates natural conversation and provides personalized responses.,2,AI Boosts Motivation & Engagement
The game's diverse tasks and immersive supermarket environment can increase student motivation and engagement.,0,AI Boosts Motivation & Engagement
"Provides a tool for teachers to use for introduction, demonstration, practice, and assignments.",7,AI as Multifaceted Language Tool
